Id,Predicted
0,0.5100459751755321
1,0.6459436704060627
2,0.47191314459966305
3,0.5781651503331539
4,0.5134597381230865
5,0.5163092423382664
6,0.7326119643013055
7,0.6315540711398481
8,0.4706603323134075
9,0.5356585670043361
10,0.5751567079777883
11,0.497457810032282
12,0.5461694124921059
13,0.6001192246712317
14,0.527434107391295
15,0.5721444943160214
16,0.6673454574319606
17,0.5457273090229762
18,0.6920335371120394
19,0.5772006938030052
20,0.5300679549610208
21,0.5364483159032278
22,0.6121844071709615
23,0.6982659258654502
24,0.7127615264893808
25,0.5203161582416466
26,0.5038634511856813
27,0.6026458141002885
28,0.5501076730323203
29,0.7575551364803256
30,0.6544035591801456
31,0.788946234656462
32,0.5406363740682797
33,0.5225511254024248
34,0.8378764334836655
35,0.5038733908330054
36,0.6346458626573951
37,0.5885985958792831
38,0.5563945847317696
39,0.6895659202431729
40,0.47352828020069543
41,0.5175236234108149
42,0.5283815266575153
43,0.6178894422635514
44,0.6366467322284229
45,0.7342710782389038
46,0.5591559741556047
47,0.45483866751157265
48,0.5535010791007438
49,0.4893172985184083
50,0.5299373749159484
51,0.6787279381780129
52,0.7618301490418544
53,0.6118078897601208
54,0.5996099218309837
55,0.537328178233754
56,0.5251610910975927
57,0.520388579398744
58,0.5492190490039934
59,0.6422086704228761
60,0.7565098644387348
61,0.5766180506347393
62,0.6465325036080495
63,0.5765181168866726
64,0.5716009277361183
65,0.701951566777981
66,0.71123219129652
67,0.45142411725956566
68,0.5715853477469536
69,0.49281734694280266
70,0.6783536795524987
71,0.5356557960986019
72,0.7692458693701641
73,0.6629325824190587
74,0.6396271643792195
75,0.5622361914561356
76,0.6374529827993978
77,0.7319461063811583
78,0.7759916569926172
79,0.6648572772544766
80,0.5210405694324782
81,0.5094302520310663
82,0.5103494251584084
83,0.7409092941663953
84,0.49611701361141364
85,0.6238657952008771
86,0.4954174065668587
87,0.47459504926508195
88,0.4813306810399719
89,0.6769696143568497
90,0.670889534400242
91,0.5322616187695668
92,0.7259829836216817
93,0.6845097463346906
94,0.5515176850424448
95,0.5359630319086208
96,0.5171699889688423
97,0.6772837046226715
98,0.5453973661685328
99,0.5442275188563969
100,0.6540979435185008
101,0.6014739074469907
102,0.7416731523779189
103,0.5316740180062269
104,0.6730816258116735
105,0.7426528046499142
106,0.6033418891473057
107,0.6381119531621422
108,0.5551189756902732
109,0.6515248617147193
110,0.5397861359008485
111,0.7061629363168025
112,0.5049628905546902
113,0.7238637925517272
114,0.7383543099785137
115,0.6523717559870414
116,0.5429918516090205
117,0.5493787817468584
118,0.6274102135188406
119,0.6816459686651395
120,0.5953981773824374
121,0.598421098782778
122,0.5549348270439616
123,0.494077597288669
124,0.5255054050912495
125,0.6680511495245911
126,0.48213516311093985
127,0.542189176088199
128,0.5605991663900559
129,0.521196374072125
130,0.730659626790509
131,0.7073080081827277
132,0.5396571093766078
133,0.5173330646104936
134,0.5265944958857989
135,0.542864409931914
136,0.656598807259678
137,0.5205513850845829
138,0.49799221455811904
139,0.5472486657405764
140,0.5294480748100094
141,0.5178199981757536
142,0.49367384195872477
143,0.5040968348678377
144,0.7861270244548777
145,0.6284969096684354
146,0.6800761704552513
147,0.48335565389550134
148,0.7031662706431022
149,0.646138912068228
150,0.5611427165751157
151,0.7126869774205572
152,0.5985859190263444
153,0.44159681830341313
154,0.7101369163075713
155,0.7280799879406026
156,0.49379345429659255
157,0.6370286684860397
158,0.4807510321254811
159,0.6894929864281063
160,0.6804885220047907
161,0.5690315941781945
162,0.821012523324791
163,0.5317514068938768
164,0.5038003612558984
165,0.5316913901579301
166,0.5682658632529313
167,0.6755440816642545
168,0.7723752544787077
169,0.6232144120881921
170,0.4889559353827558
171,0.5966555845886162
172,0.5258378774951139
173,0.4375365239145589
174,0.7381093443602229
175,0.5550890767310456
176,0.5178581717450593
177,0.7570497359689324
178,0.5331207819971351
179,0.4987894514491614
180,0.6118545096349289
181,0.7369407366604608
182,0.5331263292488413
183,0.5523578180968138
184,0.7444362255661506
185,0.7214691653362211
186,0.47801767271673923
187,0.5212435778083795
188,0.5572755453066385
189,0.5899117292763996
190,0.5180059389569766
191,0.5637335012316131
192,0.6646170568736506
193,0.5513262651629327
194,0.5687556532320347
195,0.4755907157924099
196,0.504028572909888
197,0.5245431839089622
198,0.5605297099615207
199,0.5142691848456632
200,0.5682405488601443
201,0.5898069932997685
202,0.49466751159442324
203,0.5561520328729058
204,0.682265338278051
205,0.6294426808645831
206,0.6024855634050702
207,0.574310289175588
208,0.5970733905041886
209,0.5902926261292639
210,0.6662360341445398
211,0.5497283551139389
212,0.5414419373532854
213,0.6607140131688141
214,0.5245338203378741
215,0.609724002819323
216,0.5016615388537009
217,0.6843570848942291
218,0.8161257764496496
219,0.5687102394856989
220,0.6750167596038744
221,0.46432056974715913
222,0.6000105302795379
223,0.5130669729551072
224,0.5452891763822261
225,0.544661500785603
226,0.7411613872202523
227,0.5193563177858745
228,0.7417847684620557
229,0.5049006508597713
230,0.5303273804907106
231,0.5545692467317069
232,0.6989928159885824
233,0.5545731946811481
234,0.5295102767991083
235,0.7465176306011295
236,0.6694279620562065
237,0.5972785995443511
238,0.5580927276354235
239,0.6563629169960052
240,0.5985498867445799
241,0.6912795296534715
242,0.5879658396776088
243,0.6037300721931682
244,0.6171962813250982
245,0.5637728790781156
246,0.5344200991483441
247,0.5706797182250142
248,0.622066310287022
249,0.5615651175154941
250,0.507379941159816
251,0.5573964532253595
252,0.5993772532832179
253,0.7193412601211975
254,0.6323829987843691
255,0.48636268245113984
256,0.5307948633615965
257,0.5751196918004132
258,0.6566420041729737
259,0.47970759912504074
260,0.5090911507269872
261,0.4898196310754014
262,0.7741866016801697
263,0.4624979425215504
264,0.6398041652745144
265,0.6289156128256004
266,0.540349741776234
267,0.5360920919591867
268,0.6812628372644692
269,0.5061035188564473
270,0.6376353305987235
271,0.5207001850496915
272,0.6607967322821889
273,0.5210033298411818
274,0.5114900720096174
275,0.5406189486873313
276,0.5339997421079568
277,0.7695596538942496
278,0.4983954890082499
279,0.7480578658793797
280,0.5423684466054668
281,0.7266745029064431
282,0.5699588546988367
283,0.6793516531065151
284,0.49875473851673147
285,0.517978335331745
286,0.5150479366980036
287,0.6986602158573032
288,0.7069287679482721
289,0.6187104582986934
290,0.5221004039172428
291,0.5479165711160386
292,0.6604911798980102
293,0.5139118741764804
294,0.6590542261769695
295,0.5542367444062739
296,0.5292622721714972
297,0.8069671473718194
298,0.6370553036451782
299,0.6689623950946069
300,0.5025960098175176
301,0.6068954217645232
302,0.6207821494677439
303,0.6176550406142676
304,0.5716775789228151
305,0.6570510116489543
306,0.6093840391848145
307,0.7870914821928808
308,0.522514581949629
309,0.5345297380369618
310,0.5575892389894338
311,0.5007313696902085
312,0.7117360018850708
313,0.5520237012308512
314,0.5454137663737175
315,0.5804922469055986
316,0.5636226331808828
317,0.6498966064128254
318,0.748776975266998
319,0.5889556372672252
320,0.739118639389721
321,0.49150989181867644
322,0.5459377040016996
323,0.504718637741157
324,0.7599379345116966
325,0.6811145867492191
326,0.6120194961771225
327,0.579628149953296
328,0.5879548813247155
329,0.4690659442785343
330,0.5006861858855253
331,0.5354114935665677
332,0.5225411480574177
333,0.572202198064592
334,0.5364790598276323
335,0.584554360212072
336,0.5055682373734571
337,0.8065587427653608
338,0.565317863049751
339,0.646767916923789
340,0.44978235004606937
341,0.5484708191896558
342,0.7128574646922742
343,0.5886119195663919
344,0.499012484456909
345,0.6251740238616899
346,0.49783426133441444
347,0.5719765265368403
348,0.5517077549485581
349,0.5634735564755825
350,0.642899804674095
351,0.4695783605356125
352,0.5599556784954156
353,0.5524509282296044
354,0.6118711498701453
355,0.5435339453783052
356,0.7088339104142599
357,0.5560441459560649
358,0.6345754949918999
359,0.591311360489904
360,0.5977073391658019
361,0.5638334249671593
362,0.5274480433829101
363,0.6005072717914487
364,0.5190755409473454
365,0.715474395763371
366,0.6024018422821306
367,0.6549300571161817
368,0.5210005320379762
369,0.6250324695680374
370,0.4833784352504394
371,0.5376908739453605
372,0.7933949421191855
373,0.5125051998513633
374,0.5131691433701486
375,0.7462637528713781
376,0.66300839224218
377,0.5143050401053126
378,0.5605473443736926
379,0.5994225306638858
380,0.5847939826448967
381,0.5107982757769378
382,0.7062888494640657
383,0.460575872350999
384,0.5611134538059658
385,0.5219630787327599
386,0.6453037557423391
387,0.5292106037178308
388,0.6794847464367797
389,0.5251625805077813
390,0.5635861605918612
391,0.6196283723214383
392,0.6799569444837601
393,0.7121221482415653
394,0.6801740356200662
395,0.5670862058746896
396,0.5667622991214764
397,0.4412825811712888
398,0.5711015919319437
399,0.7406766457447747
400,0.5937793989318809
401,0.5244031709354944
402,0.7014270296566623
403,0.7148758321849966
404,0.5080759029332597
405,0.7167975466262569
