Id,Predicted
0,25.571285922537463
1,32.49477474244938
2,23.61365037795225
3,29.021407951785942
4,25.678376053321216
5,25.827177841781147
6,36.985585445056756
7,31.842630865089966
8,23.543493825517942
9,26.798337401969846
10,28.948212694800784
11,24.915138543498404
12,27.389269506933896
13,30.208992738199168
14,26.398202635764655
15,28.701148655304507
16,33.64196749896291
17,27.349390567984702
18,34.90855310422931
19,28.930507974064668
20,26.532398412712343
21,26.87695143327477
22,30.879522707570683
23,35.293424298977655
24,35.976960519577034
25,26.062270524396936
26,25.204151394186415
27,30.277354384511924
28,27.656137815956896
29,38.316400565261645
30,32.974985662525725
31,39.88456327610644
32,27.07887009043443
33,26.155611390837972
34,42.34244711650767
35,25.21979372515527
36,31.865362020636837
37,29.572955896287098
38,27.858792666828084
39,34.73869205895421
40,23.68502599559375
41,25.893323616641684
42,26.432963790175954
43,31.058818004292885
44,32.03416052541266
45,37.051249618481805
46,28.02272898266634
47,22.74628484425558
48,27.761941950820255
49,24.479105011554523
50,26.587577282638126
51,34.28402495022444
52,38.51784541737359
53,30.805588593375244
54,30.108509396262196
55,26.86757324597196
56,26.31396000380826
57,26.039025042834574
58,27.473266905898114
59,32.37958832122158
60,38.15116211972544
61,28.846221848809364
62,32.48437726254845
63,28.989040778756657
64,28.753459612430124
65,35.45983299246964
66,35.87068574513008
67,22.573177326019632
68,28.673676341038323
69,24.70733628911945
70,34.22707132066951
71,26.831190969253562
72,38.90130589187205
73,33.414158451864864
74,32.11495874170629
75,28.254059471174457
76,32.10501542297245
77,36.997335506980484
78,39.26137563202001
79,33.55332399727857
80,26.07348544290849
81,25.507720135966803
82,25.518506711563536
83,37.46098794601874
84,24.882337812954237
85,31.31105759660751
86,24.775302336243346
87,23.780373780740668
88,24.086445688943503
89,34.12454021712066
90,33.840305018710964
91,26.648886902775317
92,36.67043236555255
93,34.46783211434095
94,27.614968334640828
95,26.884897123380817
96,25.86380302548809
97,34.07572540702071
98,27.277027394950622
99,27.290224618478458
100,32.91971644496949
101,30.214060556534662
102,37.42462969860714
103,26.602699342889288
104,33.87789552356938
105,37.531104832653355
106,30.328871401957954
107,32.19574486940768
108,27.845995092296857
109,32.735495845967314
110,27.028366440653244
111,35.64478531291698
112,25.269066478921076
113,36.456140759667484
114,37.26550312651949
115,32.848232181389264
116,27.16403639752787
117,27.617328127644296
118,31.610146502982438
119,34.34261511130147
120,29.884816910336585
121,30.038760225427595
122,27.75518933903537
123,24.719740322243695
124,26.307205814073203
125,33.72453907095184
126,24.108230382209697
127,27.138137128355417
128,28.043171674184816
129,26.061630902830156
130,36.90212516929908
131,35.59208994223115
132,27.02794818410181
133,25.910451463777882
134,26.379271672497435
135,27.14433024983846
136,33.1482792612184
137,26.04491675188137
138,24.933731711862965
139,27.39380493390665
140,26.51578499590009
141,25.976881124670587
142,24.693449167027705
143,25.24306166938209
144,39.700919763292625
145,31.527444501650915
146,34.325679267828626
147,24.200059551995096
148,35.460946551890174
149,32.535772990194175
