Id,Predicted
0,0.13797432752171565
1,0.3951824442924856
2,0.0359862959381918
3,0.22630087025649182
4,0.010778294333773435
5,0.023431449735655488
6,0.709974459982952
7,0.5298546161951224
8,0.020954419695133494
9,0.030818103506076732
10,0.3807545918227369
11,0.08449608376860694
12,0.16159776465719544
13,0.40606300927516914
14,0.052994532399809
15,0.18784787900687022
16,0.5493892547297564
17,0.12605023367178633
18,0.6137524972546763
19,0.140946567828811
20,0.05800132932261221
21,0.10907127622675594
22,0.5406046980452148
23,0.7602560114102921
24,0.6777683902159881
25,0.09292522462921145
26,0.0219576698046909
27,0.2901273589950029
28,0.3015083286817651
29,0.8772874824907231
30,0.509615407036893
31,0.874503086566694
32,0.09410277404089044
33,0.05611024143347508
34,0.8972508846487984
35,0.05224836700999143
36,0.26613777553416434
37,0.2860522046458818
38,0.07812686047919883
39,0.5207920935911202
40,0.017223971117958415
41,0.03428489220187349
42,0.027774914600388764
43,0.3286917822306336
44,0.40364782798301874
45,0.6753914130732223
46,0.12986054977221206
47,0.008702937353897999
48,0.17377599156613874
49,0.026480171268220533
50,0.18141707368141557
51,0.695256082647589
52,0.8526759305617465
53,0.4303882107384127
54,0.2560266094260235
55,0.0023286685685224755
56,0.11181089785724986
57,0.03919214579476021
58,0.024628911396885982
59,0.5383096001555586
60,0.651337795577399
61,0.03063863414480681
62,0.3155041642919558
63,0.3262698688460471
64,0.3468264512484223
65,0.7245093071411935
66,0.6181523606081604
67,0.003942926082697442
68,0.18881790738128204
69,0.13293788395863007
70,0.6187746860891543
71,0.09680232864693299
72,0.8780248467276788
73,0.5350586618238482
74,0.2672010454906345
75,0.2844997967353587
76,0.464732566005116
77,0.8000603758451296
78,0.9235855647783014
79,0.6209202691094786
80,0.04291394256915584
81,0.07241506882697468
82,0.0020709072862297793
83,0.8310464753979482
84,0.1529742647671113
85,0.2355356731273074
86,0.008864015800828113
87,0.10124263497313724
88,0.039823273889814124
89,0.5521189985563528
90,0.5916565973977358
91,0.07161192859395463
92,0.7425663689369313
93,0.484689595212841
94,0.07816816503717805
95,0.17349105589954833
96,0.010607154091949185
97,0.42308035177427755
98,0.014318173047960982
99,0.1576973513172283
100,0.4296385380888922
101,0.28073036837025567
102,0.6819441594224002
103,0.03799688515587785
104,0.4476284659714078
105,0.7969292003152914
106,0.3235538891853421
107,0.5802944226011524
108,0.18009261556638811
109,0.31850552046269637
110,0.07811929122164825
111,0.6732769941537111
112,0.041843902373130175
113,0.5259022641622547
114,0.6955752551876109
115,0.459288764074391
116,0.028887634153689758
117,0.2967780806027589
118,0.47927165408080963
119,0.5206333560889964
120,0.22981608242943233
121,0.2354105725773877
122,0.016895973674578655
123,0.03172091562048821
124,0.0638711190214497
125,0.6439631894445722
126,0.0029444533254110042
127,0.05735664789092408
128,0.026426709364036127
129,0.003624398447801819
130,0.7382876595472654
131,0.45337906618953255
132,0.09018543054283057
133,0.08759646650641002
134,0.09909375641497692
135,0.0022195064855227236
136,0.6366777964689959
137,0.03469499530445867
138,0.06824196791402484
139,0.06274329375565617
140,0.0867625107992423
141,0.17176243176580364
142,0.01951413818293461
143,0.07643985198040726
144,0.7891370810974833
145,0.20519803645829054
146,0.6437414901321326
147,0.06455371444005811
148,0.6052660394701272
149,0.45765477356554635
150,0.36720262692834926
151,0.7619105469914773
152,0.0009954655073518106
153,0.07706763341888075
154,0.5058779993369223
155,0.7402518593323832
156,0.04441692128757395
157,0.22289439767554864
158,0.017634260829736823
159,0.7230785203001463
160,0.6500386834031882
161,0.2253881929480891
162,0.8752752143644092
163,0.13318387583357744
164,0.00730684418256968
165,0.005473567655654175
166,0.23112688722731062
167,0.7095551026936063
168,0.8398168430725922
169,0.4620686578776778
170,0.06853222908705751
171,0.45344455830147457
172,0.10830600387211199
173,0.009041758643722034
174,0.745123140530046
175,0.4741927856970442
176,0.1873107943464198
177,0.7473231650309083
178,0.008164725720039994
179,0.046634500130903506
180,0.3115836991967934
181,0.8179245582191645
182,0.03939779243399955
183,0.18704134321937366
184,0.6823203808400455
185,0.4987524364559098
186,0.15432404587468315
187,0.0011310658736474152
188,0.04220769623143176
189,0.45069668186468914
190,0.0010279456891225198
191,0.3636233138559358
192,0.6681880373324264
193,0.3529619041416779
194,0.12245148285151752
195,0.05826912430711453
196,0.03162004021081798
197,0.30286071878174614
198,0.005846897164086464
199,0.10466094390892328
200,0.4054307861863736
201,0.5034563800012373
202,0.001298790639640273
203,0.1093918726478605
204,0.5706826173679109
205,0.34217852937680315
206,0.39634012461285173
207,0.09812209583911947
208,0.2021559544680347
209,0.6285461693983297
210,0.5896106727958881
211,0.13966909138848335
212,0.013640265017539711
213,0.610685323877344
214,0.09289592755058755
215,0.21879439580655438
216,0.14009126429744767
217,0.5557194473723832
218,0.9084878062204319
219,0.33331363793131585
220,0.6703711414976059
221,0.0046508500191281225
222,0.36963454988486577
223,0.02919504495045052
224,0.06925865156114092
225,0.0139217582117406
226,0.8005149059886582
227,0.07013149621236259
228,0.813022267528771
229,0.04561579663231842
230,0.033330921483063464
231,0.037420454971858176
232,0.6944222273707581
233,0.049219811658741175
234,0.07031826275822167
235,0.6668040212512321
236,0.6020489684035616
237,0.10366319432415212
238,0.161493644321678
239,0.4412066346125926
240,0.364675715975481
241,0.602635590227946
242,0.0007048798358856878
243,0.3056284009912427
244,0.2568288016818653
245,0.05033788049678314
246,0.12307343766758709
247,0.4182917582228484
248,0.347026403433845
249,0.003139171492272331
250,0.04036427810026762
251,0.02781045903556662
252,0.32737779414176443
253,0.7406244147520916
254,0.3193146590735801
255,0.0036763386990742203
256,0.030832054807552637
257,0.17817139953982677
258,0.4557612032595361
259,0.008994568159451587
260,0.03035995849768523
261,0.0016179491586408494
262,0.8826022891253135
263,0.0018378337239491156
264,0.48866984780541284
265,0.5256748865890053
266,0.018029712327511417
267,0.03850986482158902
268,0.5472914488951359
269,0.03037596310346195
270,0.5074220843029009
271,0.12994222030796915
272,0.6482825842916087
273,0.06721718689544769
274,0.17080502118490695
275,0.032815643058522304
276,0.19449714908268687
277,0.8402094983622683
278,0.0017181834625410483
279,0.6712894874504333
280,0.23786156377210999
281,0.6428667785324378
282,0.09152615119191797
283,0.7033194412024014
284,0.06423098326610623
285,0.02016741200543029
286,0.018256324275164663
287,0.5888215723313683
288,0.6729951696925986
289,0.3862472539489274
290,0.018381303818243263
291,0.2214382832369669
292,0.48870330115189814
293,0.009024075100769887
294,0.4082809406607069
295,0.30425290653353687
296,0.0155514412003914
297,0.9071738909549532
298,0.4370739259698611
299,0.4171622759414023
